"X","CdNom","N_resample","estimate_E","estim_sd_E","z_value_E","estimate_B","estim_sd_B","z_value_B","AIC_null","AIC_envir","AIC_FA_E","AIC_FA_B","delta.AIC"
846,116704,6,-0.636445778338482,0.118084562421165,-5.38974583373998,-0.64744612066284,0.114935540681522,-5.63312372155509,2992.77960243225,2943.71691326514,2918.31345939673,2965.04185894378,25.4034538684136
847,116704,7,-0.609239937292845,0.118277164385703,-5.15095149986946,-0.611452023094513,0.11488985438617,-5.32207152982622,2992.77960243225,2938.36404683339,2915.25943207837,2968.12605779555,23.1046147550278
848,116704,8,-0.540268569746043,0.118026355338175,-4.5775248095905,-0.572890333895421,0.114843068411479,-4.98846244548928,2992.77960243225,2934.66871772754,2916.69994079734,2971.26074585439,17.9687769302004
849,116704,9,-0.558321675860202,0.118151355945296,-4.72547836115149,-0.583675935988768,0.114855933089405,-5.08180918729232,2992.77960243225,2944.87445168889,2925.64720064283,2970.40186070526,19.2272510460539
850,116704,10,-0.544828866786579,0.117849849541242,-4.62307647321954,-0.577736541214004,0.114848827724607,-5.03040869167029,2992.77960243225,2943.29396420608,2924.93544933114,2970.87655856531,18.3585148749407
851,116704,11,-0.556495209339502,0.118979280460689,-4.67724470331931,-0.57719748495956,0.114848185404677,-5.02574318371472,2992.77960243225,2948.43731986467,2929.61684291311,2970.9194323232,18.8204769515596
852,116704,12,-0.568010166407409,0.118206960860754,-4.80521758000797,-0.596697536141364,0.114871692830979,-5.19446977263003,2992.77960243225,2940.25660469796,2920.30463961847,2969.34636509826,19.9519650794923
853,116704,13,-0.528365632171113,0.118352505680236,-4.46433836896234,-0.575042733722796,0.114845622124635,-5.00709320115606,2992.77960243225,2939.84793698427,2922.83199030568,2971.09046126312,17.0159466785835
854,116704,14,-0.58034080833481,0.118457946002682,-4.8991294203402,-0.614196776221164,0.114893268931213,-5.34580295203271,2992.77960243225,2941.00784685084,2920.23083003405,2967.89620882338,20.7770168167895
855,116704,15,-0.526352769804928,0.11849080423884,-4.44214024190407,-0.585840181935134,0.114858535082192,-5.10053677348324,2992.77960243225,2941.16433860291,2924.33236437033,2970.22783561584,16.8319742325834
856,116704,16,-0.532329257790182,0.117946660748155,-4.5133050347804,-0.561093773979162,0.114829192045119,-4.88633390156306,2992.77960243225,2944.28646938955,2926.85528262183,2972.18408834238,17.4311867677229
857,116704,17,-0.533613289216657,0.118194286739643,-4.51471305370364,-0.569666123754373,0.114839255683458,-4.96055221155903,2992.77960243225,2938.53848554428,2921.11025389314,2971.5147811453,17.4282316511362
858,116704,18,-0.575248333654295,0.117777405073534,-4.88419942089181,-0.580973984391182,0.11485269429796,-5.05842712652412,2992.77960243225,2944.85014341726,2924.20240085985,2970.61833497202,20.6477425574044
859,116704,19,-0.562137812301004,0.118662715525338,-4.73727412871293,-0.601057507131821,0.114877025763593,-5.2321820062503,2992.77960243225,2939.81522221553,2920.4744861863,2968.98844635995,19.340736029234
860,116704,20,-0.604225244843048,0.117215048418625,-5.1548436228521,-0.602695029725531,0.114879036026635,-5.24634476899507,2992.77960243225,2946.15612151022,2923.02969592815,2968.85343631099,23.1264255820738
861,116744,1,-0.218119763909283,0.212866539058608,-1.02467849044715,-0.144173001822279,0.205140264776266,-0.70280206559897,1322.62429967476,1273.13872303703,1274.11832026956,1324.14112783686,-0.979597232528931
862,116744,2,-0.243584229647735,0.214237153467977,-1.13698406511056,-0.163842994095473,0.2051538293231,-0.798634832389277,1322.62429967476,1270.01710767502,1270.76444754924,1324.0022918538,-0.747339874223826
863,116744,3,-0.236456497465687,0.215259476564348,-1.09847195226735,-0.127932023800131,0.205129307371889,-0.623665264799033,1322.62429967476,1273.70126038543,1274.52955392057,1324.24285065995,-0.828293535136709
864,116744,4,-0.231716518659162,0.213483166722722,-1.08540885080706,-0.136035664525365,0.205134747505429,-0.663152713909499,1322.62429967476,1277.54532835522,1278.40210947864,1324.19356153097,-0.856781123411565
865,116744,5,-0.174473829965356,0.21302551293937,-0.819027859893072,-0.109151927607939,0.205116906160106,-0.532144958947166,1322.62429967476,1272.24208733949,1273.58631337242,1324.34577960428,-1.34422603292774
866,116744,6,-0.21884755974539,0.214072497098851,-1.02230582027701,-0.119324748344682,0.205123588060162,-0.581721241682283,1322.62429967476,1275.29524492097,1276.27889792201,1324.29198997215,-0.983653001034781
867,116744,7,-0.198278791713536,0.213649928376956,-0.928054566738259,-0.107016884863553,0.205115514403561,-0.521739592320644,1322.62429967476,1275.57409897228,1276.73436130779,1324.35647698983,-1.1602623355152
868,116744,8,-0.253759547173194,0.213868277124199,-1.18652261375739,-0.167691156692679,0.205156521086927,-0.817381557282438,1322.62429967476,1272.56666973914,1273.20434718122,1323.97314108072,-0.63767744208667
869,116744,9,-0.232551264930657,0.21400096550216,-1.08668325110108,-0.122548082897735,0.205125722800321,-0.597429133824573,1322.62429967476,1273.69979897491,1274.55366122316,1324.27397638456,-0.85386224824515
870,116744,10,-0.211416721786306,0.214217658230102,-0.986924810648487,-0.132790191336422,0.205132562272017,-0.64733843260016,1322.62429967476,1272.34092028076,1273.39297079816,1324.21365301388,-1.05205051740086
871,116744,11,-0.23270461245337,0.213682532929474,-1.08902028286128,-0.160550701663844,0.205151536315331,-0.782595658543189,1322.62429967476,1271.56712717896,1272.41650496884,1324.02671649619,-0.849377789874552
872,116744,12,-0.217353347647943,0.214398642197982,-1.0137813626974,-0.132790191336423,0.205132562272017,-0.647338432600161,1322.62429967476,1274.36051113228,1275.36065364106,1324.21365301388,-1.00014250878462
873,116744,13,-0.226891759286068,0.215177772589681,-1.0544386464987,-0.141999723372836,0.20513878588383,-0.692212946279451,1322.62429967476,1274.62110618311,1275.54075657288,1324.15541916276,-0.919650389768549
